scenario,adoption_rate,efficiency_a,average_speed,total_travel_time,total_energy_electric_mean,total_carbon_electric_mean,total_energy_gasoline_mean,total_carbon_gasoline_mean,E_electric_mean,E_drive_av_mean,E_compute_mean,E_v2x_mean,E_data_center_mean,E_RSU_mean,total_energy_electric_ci_lower,total_energy_electric_ci_upper,total_carbon_electric_ci_lower,total_carbon_electric_ci_upper,total_energy_gasoline_ci_lower,total_energy_gasoline_ci_upper,total_carbon_gasoline_ci_lower,total_carbon_gasoline_ci_upper,E_electric_ci_lower,E_electric_ci_upper,E_drive_av_ci_lower,E_drive_av_ci_upper,E_compute_ci_lower,E_compute_ci_upper,E_v2x_ci_lower,E_v2x_ci_upper,E_data_center_ci_lower,E_data_center_ci_upper,gasoline,electric,autonomous
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389299336.46154344,195188276.29865167,3669136581.554532,8512396869.206513,386360621.8363999,3844.352571776471,0.0,0.0,0.0,2931025.92,376763586.6951861,401848296.11253965,187200421.20687723,203769535.10739273,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373824437.32981986,398917270.19253963,0.0,16993.235270496476,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,388767166.2628382,194633044.2767267,3669136581.554532,8512396869.206513,385827730.7535509,4204.7946436182565,0.0,0.0,0.0,2931025.92,376394754.81386256,401635976.4901376,186356605.00213328,203080905.65949437,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373453781.400296,398702294.40148866,0.0,16883.995604887874,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389196825.8603477,195081906.84058136,3669136581.554532,8512396869.206513,386257772.12177294,4013.9092873822256,0.0,0.0,0.0,2931025.92,376931856.6741703,401616610.2140431,187058313.22910875,203629160.75447175,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374000830.7541703,398672546.6410238,0.0,17142.912561742367,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389093405.62987375,194978324.6477154,3669136581.554532,8512396869.206513,386153806.77508837,4286.467392689633,0.0,0.0,0.0,2931025.92,377350525.7225144,401785185.2812253,186978087.79681844,204034413.94256437,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374418723.09352905,398809706.5924414,0.0,16562.994308129764,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389472228.55210656,195093293.68039,3669136581.554532,8512396869.206513,386532796.22823906,4203.201933721967,0.0,0.0,0.0,2931025.92,376980824.2563967,402512195.8774593,186937398.93760386,203565747.00210792,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374049525.8669585,399581169.9574593,0.0,16834.51618788665,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389397005.04368895,195028048.32289544,3669136581.554532,8512396869.206513,386458071.41133285,3953.8561780300133,0.0,0.0,0.0,2931025.92,377035230.8071658,402246102.9703285,187311724.57917392,203930691.09406695,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374098969.3237678,399314806.3465053,0.0,16949.10289819581,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389125138.9919311,194783202.04480037,3669136581.554532,8512396869.206513,386186022.3552917,4045.3583196725426,0.0,0.0,0.0,2931025.92,376806876.1090503,401516638.0153019,187239254.93891296,203824397.86193818,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373875850.18905026,398584862.77126133,0.0,16758.162561937013,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389532236.0543659,195335498.9083438,3669136581.554532,8512396869.206513,386593061.30581814,4074.414273859772,0.0,0.0,0.0,2931025.92,377337739.6072074,402742831.2326247,187499457.7432214,204009268.03121197,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374397636.65253747,399811310.7643443,0.0,16948.939391306896,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389025215.2638048,194828020.87830377,3669136581.554532,8512396869.206513,386086010.1943945,4089.57470513236,0.0,0.0,0.0,2931025.92,376607151.2714322,402037552.36635184,186805699.3780546,203659324.43405586,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373663817.5948345,399105370.8810474,0.0,17238.68523327258,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,388955901.6629079,194801182.3388686,3669136581.554532,8512396869.206513,386017044.9133951,3915.414756403183,0.0,0.0,0.0,2931025.92,376678804.59465235,401270823.1647173,186471484.25129622,204160973.69783384,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373718669.1885878,398310229.1568874,0.0,16226.530065052082,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389398565.7863471,195082565.76488972,3669136581.554532,8512396869.206513,386459333.01219743,4103.427074834483,0.0,0.0,0.0,2931025.92,376824878.3558177,401698367.9832234,186906337.0936703,204049583.7995946,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373893370.9093058,398729478.2084875,0.0,16641.593584857652,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389414702.5791143,194901128.79256818,3669136581.554532,8512396869.206513,386475955.7118291,3860.4736425955316,0.0,0.0,0.0,2931025.92,376608497.42696595,402266723.61287117,186784100.3136258,204038437.44207597,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373668893.48501176,399321984.98883426,0.0,16135.806005720755,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389903072.29891896,195200127.8524396,3669136581.554532,8512396869.206513,386964143.34787035,3951.5155243117297,0.0,0.0,0.0,2931025.92,377541127.2210086,403040505.16107386,186801134.78273386,203968788.39732394,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374610101.3010086,400098728.16394746,0.0,15916.536836553201,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389464626.8996129,195087973.8003573,3669136581.554532,8512396869.206513,386525362.46321213,4119.258200378458,0.0,0.0,0.0,2931025.92,376918567.72129077,402525854.48698604,186688887.55273163,203730520.4241435,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373986935.1849116,399594828.566986,0.0,16563.82456912178,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.2, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389528257.0449058,195085098.89824262,3669136581.554532,8512396869.206513,386589044.5937215,4093.2655921090186,0.0,0.0,0.0,2931025.92,376475644.0526815,403206350.0146394,186636750.64021996,203820196.6700612,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373523019.34417677,400231436.2063115,0.0,17002.84805048575,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389298259.95112705,195058766.42224646,3669136581.554532,8512396869.206513,386359591.9866614,3821.022232820456,0.0,0.0,0.0,2931025.92,377265598.90002394,400785115.59095395,187248769.65156066,203508882.84547353,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374332728.36668694,397843748.3875275,0.0,16004.251669067151,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389427351.5406879,195086155.96421844,3669136581.554532,8512396869.206513,386487375.12413037,4475.248278765332,0.0,0.0,0.0,2931025.92,376806301.01448816,401859785.7127873,187002382.0929325,204459402.5892108,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373840328.4668548,398892319.82600045,0.0,17283.05981811675,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389178520.5558216,194945564.97481975,3669136581.554532,8512396869.206513,386239447.73295015,4023.4514357099542,0.0,0.0,0.0,2931025.92,377210092.8872209,401111879.7781139,187304179.0102594,203624051.7045227,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374266745.3325432,398180853.8581139,0.0,16249.27680743765,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389132788.4945416,194975652.64748028,3669136581.554532,8512396869.206513,386193425.63430154,4168.4701200132595,0.0,0.0,0.0,2931025.92,375917694.88843536,401727401.0668009,187267663.07592183,203524569.11361736,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,372986668.96843535,398787507.028505,0.0,16529.442358105498,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389144775.81064826,194760311.85707235,3669136581.554532,8512396869.206513,386205806.29832655,3971.796160828674,0.0,0.0,0.0,2931025.92,377472518.63634807,401427856.3766112,187147467.64946306,203562264.32334825,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374526069.364732,398479573.07757115,0.0,16470.67586306339,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389639828.73122245,195090051.0399182,3669136581.554532,8512396869.206513,386700229.47973365,4286.665744417912,0.0,0.0,0.0,2931025.92,376767908.09190434,403330344.76849735,187125327.1147687,203655305.25101045,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373797393.900561,400389308.8365842,0.0,17232.084097599844,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389162899.9577478,194884060.34044734,3669136581.554532,8512396869.206513,386224614.33167815,3629.853034826,0.0,0.0,0.0,2931025.92,376714956.070568,401944029.6847284,186877400.17621613,203687255.0643753,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373776748.485831,399011473.93235505,0.0,16249.25276176128,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389562637.3341537,194918073.0183933,3669136581.554532,8512396869.206513,386623584.86337256,4013.2753905426366,0.0,0.0,0.0,2931025.92,376770850.4890659,402763358.54185516,186576822.58529288,203339400.10880172,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373838815.75554454,399831229.01170814,0.0,16646.198808210764,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389518013.65297097,195067201.77797362,3669136581.554532,8512396869.206513,386579308.40335095,3839.664809965316,0.0,0.0,0.0,2931025.92,376496662.0726268,403294102.75857663,186587703.33255315,204270237.18816185,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373555143.270131,400356640.29869723,0.0,16713.12983838324,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.03",0.0,0.7,23.02274813304104,1677579501.3247788,389681692.88095105,195219147.5385819,3669136581.554532,8512396869.206513,386742501.39066315,4082.785143913236,0.0,0.0,0.0,2931025.92,377192900.38258874,402810218.94514567,187105907.1169727,204186443.00162578,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374259304.3316011,399878797.4025333,0.0,16808.04547112479,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389212165.79006886,194883983.5135188,3669136581.554532,8512396869.206513,386273257.44349587,3941.2132864786095,0.0,0.0,0.0,2931025.92,376526400.38554204,401559926.5669282,186722489.63339522,203761114.84376445,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373585610.8062663,398628900.6469282,0.0,16885.977061975453,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389198720.19929934,194985871.02090552,3669136581.554532,8512396869.206513,386259808.9018512,3942.6887240589585,0.0,0.0,0.0,2931025.92,376937683.35554856,402129274.77369565,187054313.90107504,203769071.8620134,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373987960.5931139,399198248.85369563,0.0,15753.708802124362,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389451582.58902436,195092728.9653559,3669136581.554532,8512396869.206513,386512114.6968561,4220.986084147989,0.0,0.0,0.0,2931025.92,377308720.5790609,401594606.9398175,187320800.377007,203697739.29312733,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374377694.6590609,398655382.84294623,0.0,16694.41882417497,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389585450.9423674,195050642.09303942,3669136581.554532,8512396869.206513,386647019.4634528,3702.77945726326,0.0,0.0,0.0,2931025.92,377092445.910498,402603005.34742284,187006873.26971546,203752637.24026027,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374124295.6579234,399670282.0130436,0.0,15453.500816713495,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389282865.7597964,195027554.9192016,3669136581.554532,8512396869.206513,386344428.85255414,3705.4936211128593,0.0,0.0,0.0,2931025.92,376828727.47051287,401915973.17360264,187108304.90965626,203528303.0012631,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373893044.01505065,398984947.2536026,0.0,15438.931405235024,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389420032.21915567,195000440.67349902,3669136581.554532,8512396869.206513,386480496.0867418,4255.106206876094,0.0,0.0,0.0,2931025.92,376841565.09978354,402328362.7548477,187102735.42388391,204523438.60152748,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373888129.298164,399355922.86328,0.0,16510.605727054295,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389554215.71016496,195115457.8133107,3669136581.554532,8512396869.206513,386614528.89012015,4330.450022376845,0.0,0.0,0.0,2931025.92,378214631.3978389,401865244.3536115,187368465.23038253,204259489.45359197,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,375283605.4778389,398934209.6063579,0.0,17540.063907964388,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389464047.7287541,195124916.1602114,3669136581.554532,8512396869.206513,386524664.355979,4178.726387557192,0.0,0.0,0.0,2931025.92,376909307.05280155,401942843.70787495,187373762.63866076,203487164.38535464,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373977321.46275765,399011343.8935629,0.0,16548.593517073194,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389232348.1261412,194892704.96269226,3669136581.554532,8512396869.206513,386292961.5495935,4180.328273838964,0.0,0.0,0.0,2931025.92,376980916.4513968,402055318.2896506,187175817.50161594,203944165.4682232,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373990529.52699065,399115548.7098962,0.0,16752.616104435467,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,0.7,23.02274813304104,1677579501.3247788,389353670.52989894,194887035.2462862,3669136581.554532,8512396869.206513,386414195.7106766,4224.449611151745,0.0,0.0,0.0,2931025.92,376731353.03044075,402417777.4855471,187233418.8639042,203578332.20973533,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373800327.11044073,399482159.82109714,0.0,16394.8293306239,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,388701925.73385465,194596685.16181916,3669136581.554532,8512396869.206513,385762524.5255329,4187.644160873802,0.0,0.0,0.0,2931025.92,376702803.9041428,401939270.1175415,186445160.12949905,203392555.55924726,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373770689.38384455,399007569.87139153,0.0,16789.73167543536,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389374217.0576325,194905408.89823982,3669136581.554532,8512396869.206513,386434508.7180397,4341.209796423146,0.0,0.0,0.0,2931025.92,377035285.4965458,402418549.2248866,187083511.1934753,203297449.29473132,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374104131.35781854,399460109.22283137,0.0,17532.319999385727,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389488417.85534483,195130693.20802766,3669136581.554532,8512396869.206513,386549186.44899255,4102.7431761393755,0.0,0.0,0.0,2931025.92,377221434.3532809,402387909.7654927,187032233.68603712,203799578.0147285,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374285885.7052373,399429501.066842,0.0,16690.08219774873,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389351357.76608247,194936959.8496842,3669136581.554532,8512396869.206513,386411933.8465724,4198.999755012508,0.0,0.0,0.0,2931025.92,376884048.98057425,401807024.01259685,186971658.79933903,203330451.04586902,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373946285.53571475,398857505.52827096,0.0,18016.651381890922,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 0.7 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,0.7,23.02274813304104,1677579501.3247788,389341111.8763328,194891740.2499555,3669136581.554532,8512396869.206513,386401933.02218556,4076.4670736516823,0.0,0.0,0.0,2931025.92,376653661.76199293,402243294.6187673,186483868.09128082,204453061.553459,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373714607.0925949,399309635.9944797,0.0,16131.873133029956,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
